id,state,abbrev,county,Population2020,BuildingValue,Areasqmi,NationalRiskIndexValueComposite,NationalRiskIndexScoreComposite,NationalRiskIndexRatingComposite,ExpectedAnnualLossScoreComposite,ExpectedAnnualLossRatingComposite,ExpectedAnnualLossTotalComposite,ExpectedAnnualLossBuildingValueComposite,ExpectedAnnualLossPopulationComposite,ExpectedAnnualLossPopulationEquivalenceComposite,SocialVulnerabilityScore,SocialVulnerabilityRating,CommunityResilienceScore,CommunityResilienceRating,CommunityResilienceValue,CommunityRiskFactorValue,AvalancheHistoricLossRatioTotalRating,AvalancheExpectedAnnualLossRating,AvalancheHazardTypeRiskIndexRating,ColdWaveExposureImpactedAreasqmi,ColdWaveHistoricLossRatioTotalRating,ColdWaveExpectedAnnualLossRating,ColdWaveHazardTypeRiskIndexRating,DroughtExposureImpactedAreasqmi,DroughtHistoricLossRatioTotalRating,DroughtExpectedAnnualLossRating,DroughtHazardTypeRiskIndexRating,EarthquakeExposureImpactedAreasqmi,EarthquakeExposureBuildingValue,EarthquakeExposurePopulation,EarthquakeExposurePopulationEquivalence,EarthquakeExposureTotal,EarthquakeHistoricLossRatioBuildings,EarthquakeHistoricLossRatioTotalRating,EarthquakeExpectedAnnualLossBuildingValue,EarthquakeExpectedAnnualLossPopulationEquivalence,EarthquakeExpectedAnnualLossTotal,EarthquakeExpectedAnnualLossScore,EarthquakeExpectedAnnualLossRating,EarthquakeHazardTypeRiskIndexValue,EarthquakeHazardTypeRiskIndexScore,EarthquakeHazardTypeRiskIndexRating,HailNumberofEvents,HailAnnualizedFrequency,HailExposureImpactedAreasqmi,HailExposureBuildingValue,HailExposurePopulation,HailExposurePopulationEquivalence,HailExposureTotal,HailHistoricLossRatioTotalRating,HailExpectedAnnualLossBuildingValue,HailExpectedAnnualLossPopulationEquivalence,HailExpectedAnnualLossTotal,HailExpectedAnnualLossScore,HailExpectedAnnualLossRating,HailHazardTypeRiskIndexValue,HailHazardTypeRiskIndexScore,HailHazardTypeRiskIndexRating,HeatWaveExposureImpactedAreasqmi,HeatWaveHistoricLossRatioTotalRating,HeatWaveExpectedAnnualLossRating,HeatWaveHazardTypeRiskIndexRating,IceStormAnnualizedFrequency,IceStormExposureImpactedAreasqmi,IceStormExposureBuildingValue,IceStormExposurePopulation,IceStormExposurePopulationEquivalence,IceStormExposureTotal,IceStormHistoricLossRatioTotalRating,IceStormExpectedAnnualLossBuildingValue,IceStormExpectedAnnualLossPopulationEquivalence,IceStormExpectedAnnualLossTotal,IceStormExpectedAnnualLossScore,IceStormExpectedAnnualLossRating,IceStormHazardTypeRiskIndexValue,IceStormHazardTypeRiskIndexScore,IceStormHazardTypeRiskIndexRating,LandslideHistoricLossRatioTotalRating,LandslideExpectedAnnualLossRating,LandslideHazardTypeRiskIndexRating,LightningNumberofEvents,LightningAnnualizedFrequency,LightningExposureImpactedAreasqmi,LightningExposureBuildingValue,LightningExposurePopulation,LightningExposurePopulationEquivalence,LightningExposureTotal,LightningHistoricLossRatioTotalRating,LightningExpectedAnnualLossBuildingValue,LightningExpectedAnnualLossPopulationEquivalence,LightningExpectedAnnualLossTotal,LightningExpectedAnnualLossScore,LightningExpectedAnnualLossRating,LightningHazardTypeRiskIndexValue,LightningHazardTypeRiskIndexScore,LightningHazardTypeRiskIndexRating,RiverineFloodingHistoricLossRatioTotalRating,RiverineFloodingExpectedAnnualLossRating,RiverineFloodingHazardTypeRiskIndexRating,StrongWindNumberofEvents,StrongWindAnnualizedFrequency,StrongWindExposureImpactedAreasqmi,StrongWindExposureBuildingValue,StrongWindExposurePopulation,StrongWindExposurePopulationEquivalence,StrongWindExposureTotal,StrongWindHistoricLossRatioTotalRating,StrongWindExpectedAnnualLossBuildingValue,StrongWindExpectedAnnualLossPopulationEquivalence,StrongWindExpectedAnnualLossTotal,StrongWindExpectedAnnualLossScore,StrongWindExpectedAnnualLossRating,StrongWindHazardTypeRiskIndexValue,StrongWindHazardTypeRiskIndexScore,StrongWindHazardTypeRiskIndexRating,TornadoAnnualizedFrequency,TornadoExposureImpactedAreasqmi,TornadoExposureBuildingValue,TornadoExposurePopulation,TornadoExposurePopulationEquivalence,TornadoExposureTotal,TornadoHistoricLossRatioTotalRating,TornadoExpectedAnnualLossBuildingValue,TornadoExpectedAnnualLossPopulationEquivalence,TornadoExpectedAnnualLossTotal,TornadoExpectedAnnualLossScore,TornadoExpectedAnnualLossRating,TornadoHazardTypeRiskIndexValue,TornadoHazardTypeRiskIndexScore,TornadoHazardTypeRiskIndexRating,WildfireExposureImpactedAreasqmi,WildfireExposureBuildingValue,WildfireExposurePopulation,WildfireExposurePopulationEquivalence,WildfireExposureTotal,WildfireHistoricLossRatioTotalRating,WildfireExpectedAnnualLossBuildingValue,WildfireExpectedAnnualLossPopulationEquivalence,WildfireExpectedAnnualLossTotal,WildfireExpectedAnnualLossScore,WildfireExpectedAnnualLossRating,WildfireHazardTypeRiskIndexValue,WildfireHazardTypeRiskIndexScore,WildfireHazardTypeRiskIndexRating,WinterWeatherNumberofEvents,WinterWeatherAnnualizedFrequency,WinterWeatherExposureImpactedAreasqmi,WinterWeatherExposureBuildingValue,WinterWeatherExposurePopulation,WinterWeatherExposurePopulationEquivalence,WinterWeatherExposureTotal,WinterWeatherHistoricLossRatioTotalRating,WinterWeatherExpectedAnnualLossBuildingValue,WinterWeatherExpectedAnnualLossPopulationEquivalence,WinterWeatherExpectedAnnualLossTotal,WinterWeatherExpectedAnnualLossScore,WinterWeatherExpectedAnnualLossRating,WinterWeatherHazardTypeRiskIndexValue,WinterWeatherHazardTypeRiskIndexScore,WinterWeatherHazardTypeRiskIndexRating
226,South Dakota,SD,Perkins,2834,1030325817,2919.149,1802002.266,11.836,Very Low,11.452,Very Low,1489220.464,828873.811,0.035,402971.883,33.42,Relatively Low,23.17,Relatively Low,2.49,1.21,Not Applicable,Not Applicable,Not Applicable,2919.149,Relatively Low,Relatively Moderate,Relatively High,2919.149,Very Low,Very Low,Very Low,2919.149,1030313000,2835,32886000000,33916313000,0.015,Relatively Low,920,202.384,1122.384,3.59,Very Low,1358.119,3.85,Very Low,98,2.868,2919.149,1030325817,2834,32874400000,34002066546,Relatively High,181432.732,9126.927,193753.762,66.315,Relatively Low,234447.972,66.211,Relatively Low,2919.149,Relatively Low,Relatively Low,Relatively Low,0.549,2919.149,1030325817,2834,32874400000,33904725817,Relatively Moderate,14077.766,21384.57,35462.335,41.006,Relatively Low,42910.509,41.739,Relatively Low,Relatively High,Relatively Low,Relatively Low,609,27.66,2919.149,1030325817,2834,32874400000,33904725817,Relatively High,2840.975,26658.01,29498.985,19.755,Very Low,35694.673,20.045,Very Low,Relatively Moderate,Very Low,Very Low,77,2.236,2919.149,1030325817,2834,32874400000,34002066546,Relatively High,212500.593,4041.213,270698.805,46.123,Relatively Low,327553.826,44.798,Relatively Low,0.55,2919.149,1030325817,2834,32874400000,34002066546,Relatively Low,53914.678,48306.092,104208.492,15.974,Very Low,126095.46,14.127,Very Low,285.665,433277486.2,950.025,11020290967,11505912052,Relatively High,209472.358,8242.593,218574.424,73.401,Relatively Low,264481.732,73.656,Relatively Low,69.003,4.273,2919.149,1030325817,2834,32874400000,34002066546,Very High,131133.643,29079.833,160272.404,77.994,Relatively Moderate,193934.506,78.937,Relatively Moderate
227,South Dakota,SD,Potter,2466,1682957982,907.728,1902908.387,12.918,Very Low,18.044,Very Low,2119556.993,1208978.324,0.04,461473.021,3.72,Very Low,51.11,Relatively Moderate,2.602,0.898,Not Applicable,Not Applicable,Not Applicable,876.926,Relatively Low,Relatively High,Relatively Moderate,876.926,Very Low,Very Low,Very Low,876.926,1682944000,2472,28675200000,30358144000,0.01,Relatively Low,2158.3,219.591,2377.891,6.159,Very Low,2134.837,5.282,Very Low,128,3.875,876.926,1682957982,2466,28605600000,30405363598,Very High,422540.723,10463.051,570796.511,83.499,Relatively Moderate,512453.06,80.528,Relatively Low,876.926,Relatively Low,Relatively Low,Relatively Low,0.567,876.926,1682957982,2466,28605600000,30288557982,Relatively High,38758.123,16901.524,55659.648,50.1,Relatively Low,49970.447,45.103,Relatively Low,Relatively High,Very Low,Very Low,501,23.54,876.926,1682957982,2466,28605600000,30288557982,Relatively High,4827.49,17554.413,22381.903,15.251,Very Low,20094.157,11.454,Very Low,No Rating,No Expected Annual Losses,No Rating,84,2.542,876.926,1682957982,2466,28605600000,30405363598,Very High,383134.279,60740.794,462529.571,62.779,Relatively Moderate,415252.528,52.466,Relatively Low,0.315,907.728,1682957982,2466,28605600000,30405363598,Relatively Moderate,129966.538,68551.742,201506.645,22.86,Very Low,180909.825,17.626,Very Low,38.726,125043949.4,376.192,4363822375,4500625464,Relatively Moderate,62633.91,2963.748,65878.082,58.766,Very Low,59144.413,55.838,Very Low,93,5.961,876.926,1682957982,2466,28605600000,30405363598,Very High,162564.444,47336.592,209996.34,82.854,Relatively High,188531.754,78.46,Relatively Moderate
228,South Dakota,SD,Roberts,10217,2579688565,1147.244,6744310.666,52.816,Relatively Low,49.489,Very Low,5313456.137,1666996.927,0.168,1952466.223,74.09,Relatively High,40.61,Relatively Moderate,2.56,1.269,Not Applicable,Not Applicable,Not Applicable,1147.244,Relatively Low,Very High,Very High,1147.244,No Rating,No Expected Annual Losses,No Rating,1147.244,2579645000,10280,119000000000,122000000000,0.008,Very Low,2497.5,663.159,3160.659,7.738,Very Low,4031.256,8.622,Very Low,140,4.117,1147.244,2579688565,10217,119000000000,121000000000,Relatively High,219695.874,44021.853,610258.738,84.522,Relatively Moderate,759694.066,85.682,Relatively Moderate,1147.244,Relatively Low,Relatively Low,Relatively Low,0.531,1147.244,2561146668,10116.48,117000000000,120000000000,Relatively High,157348.374,77193.291,234541.665,79.014,Relatively Moderate,306037.836,81.013,Relatively Moderate,Relatively Moderate,Relatively Low,Relatively Low,601,27.288,1147.244,2579688565,10217,119000000000,121000000000,Relatively Moderate,6292.705,32078.888,38371.593,24.871,Very Low,51921.145,27.349,Very Low,Relatively Low,Relatively Low,Relatively Low,90,2.639,1147.244,2579688565,10217,119000000000,121000000000,Relatively High,326588.033,102467.841,571879.194,69.541,Relatively Moderate,730559.049,71.047,Relatively Moderate,0.644,1147.244,2579688565,10217,119000000000,121000000000,Relatively Low,363878.895,408958.951,779782.899,44.82,Relatively Low,1017295.834,45.752,Relatively Low,78.188,494722976.9,1940.777,22513014091,23034627873,Relatively Moderate,150576.929,11265.823,162105.778,69.87,Relatively Low,219604.623,71.842,Relatively Low,135,8.359,1147.244,2579688565,10217,119000000000,121000000000,Relatively High,357342.831,244883.032,602510.265,94.584,Relatively High,791613.8,95.673,Relatively High
229,South Dakota,SD,Sanborn,2329,1425936852,576.21,2587656.477,19.376,Very Low,23.863,Very Low,2575392.626,1349215.525,0.054,621709.214,8.37,Very Low,69.83,Relatively High,2.673,1.005,Not Applicable,Not Applicable,Not Applicable,576.21,Relatively Low,Relatively Moderate,Relatively Moderate,576.21,Very Low,Very Low,Very Low,576.21,1425925000,2330,27028000000,28453925000,0.016,Relatively Moderate,7545.4,1518.897,9064.297,16.465,Very Low,9107.461,15.877,Very Low,176,5.166,576.21,1425936852,2329,27016400000,28570891211,Very High,269788.353,5384.115,526464.815,82.475,Relatively Moderate,528971.806,80.942,Relatively Moderate,576.21,Very Low,Very Low,Very Low,0.476,576.21,1425936852,2329,27016400000,28442336852,Very High,106082.235,37164.215,143246.45,68.987,Relatively Moderate,143928.58,66.089,Relatively Moderate,Relatively High,Relatively Low,Very Low,715,32.468,576.21,1425936852,2329,27016400000,28442336852,Relatively Moderate,3133.428,6579.004,9712.431,5.888,Very Low,9758.681,4.794,Very Low,Relatively Moderate,Relatively Low,Relatively Low,104,3.05,576.21,1425936852,2329,27016400000,28570891211,Very High,344149.106,54721.328,401399.535,57.847,Relatively Moderate,403310.974,51.384,Relatively Low,0.331,576.21,1425936852,2329,27016400000,28570891211,Relatively High,328854.516,204222.415,536561.767,36.725,Relatively Low,539116.839,31.371,Relatively Low,105.38,364905372.6,618.39,7173327008,7571684268,Relatively High,197169.637,22315.786,219961.127,73.56,Relatively Low,221008.567,71.874,Relatively Low,86,5.325,576.21,1425936852,2329,27016400000,28570891211,Relatively High,45906.839,37675.941,83679.775,64.098,Relatively Moderate,84078.252,59.115,Relatively Low
230,South Dakota,SD,Spink,6353,3715384859,1524.982,6424767.494,50.716,Relatively Low,59.146,Relatively Low,7357562.139,2054948.539,0.133,1539398.751,5.54,Very Low,67.31,Relatively High,2.664,0.873,Not Applicable,Not Applicable,Not Applicable,1524.982,Relatively Low,Very High,Relatively High,1524.982,Very Low,Very Low,Very Low,1524.982,3715354000,6361,73787600000,77502954000,0.016,Relatively Low,11346.4,1879.96,13226.36,20.52,Very Low,11793.386,18.326,Very Low,159,4.662,1524.982,3715384859,6353,73694800000,77848978401,Very High,357784.562,30841.686,1123305.706,90.819,Relatively Moderate,965216.489,88.26,Relatively Moderate,1524.982,Relatively Low,Relatively Low,Relatively Low,0.449,1524.982,3715188908,6351.667,73679339160,77394528068,Very High,309516.204,41400.869,350917.073,84.444,Relatively High,311219.247,81.346,Relatively Moderate,Relatively High,Very Low,Very Low,664,30.177,1524.982,3715384859,6353,73694800000,77410184859,Relatively Moderate,9918.426,21399.682,31318.108,20.849,Very Low,28667.845,16.377,Very Low,Relatively Low,Relatively Moderate,Relatively Moderate,100,2.929,1524.982,3715384859,6353,73694800000,77848978401,Relatively High,13465.235,130085.848,439935.477,60.732,Relatively Moderate,383711.301,49.92,Relatively Low,0.742,1524.982,3715384859,6353,73694800000,77848978401,Relatively Moderate,555424.692,262962.984,830780.64,46.309,Relatively Low,745923.132,37.735,Relatively Low,128.433,533610118.5,688.786,7989919382,8569445386,Relatively High,160597.91,3201.553,164356.971,70.06,Relatively Low,138513.029,66.656,Relatively Low,121,7.492,1524.982,3715384859,6353,73694800000,77848978401,Very High,461289.112,209126.082,670892.167,95.419,Relatively High,600613.217,93.668,Relatively High
231,South Dakota,SD,Stanley,2972,951302122,1532.483,1032338.622,5.536,Very Low,10.245,Very Low,1371353.921,555144.896,0.053,616151.658,1.5,Very Low,61.97,Relatively High,2.644,0.753,Not Applicable,Not Applicable,Not Applicable,1473.361,Relatively Low,Relatively Moderate,Relatively Moderate,1473.361,Very Low,Very Low,Very Low,1473.361,951291000,2980,34568000000,35519291000,0.009,Very Low,1102.6,183.212,1285.812,4.024,Very Low,967.944,2.609,Very Low,104,3.164,1473.361,951302122,2972,34475200000,35484513030,Relatively High,95095.5,8206.149,158633.361,62.934,Relatively Low,119417.273,51.989,Relatively Low,1473.361,Relatively Low,Relatively Low,Relatively Low,0.465,1473.361,951302122,2972,34475200000,35426502122,Relatively High,19231.445,21800.107,41031.551,44.537,Relatively Low,30888.055,35.51,Relatively Low,Relatively Moderate,Relatively Low,Relatively Low,629,29.694,1473.361,951302122,2972,34475200000,35426502122,Relatively High,3201.642,24042.965,27244.608,18.115,Very Low,20509.411,11.744,Very Low,Very Low,Relatively Low,Relatively Low,91,2.759,1473.361,951302122,2972,34475200000,35484513030,Relatively High,165271.411,59891.082,226591.454,40.292,Relatively Low,170575.302,27.362,Relatively Low,0.54,1532.483,951302122,2972,34475200000,35484513030,Relatively Low,42491.006,45581.384,90753.879,15.261,Very Low,68318.421,10.659,Very Low,39.95,301735648.3,753.318,8738486956,9051544813,Relatively High,107593.754,12585.781,120697.756,66.72,Relatively Low,90859.809,61.756,Very Low,97,6.247,1473.361,951302122,2972,34475200000,35484513030,Relatively High,112569.208,42611.014,155229.59,77.468,Relatively Moderate,116854.955,67.611,Relatively Moderate
232,South Dakota,SD,Sully,1446,1824438038,1080.997,2042432.866,14.349,Very Low,19.53,Very Low,2215873.699,1490331.148,0.02,236945.949,3.02,Very Low,77.43,Relatively High,2.702,0.922,Not Applicable,Not Applicable,Not Applicable,1022.276,Relatively Low,Relatively Moderate,Relatively Moderate,1022.276,Very Low,Relatively Low,Very Low,1022.276,1824428000,1446,16773600000,18598028000,0.011,Relatively Moderate,3245.8,146.554,3392.354,8.233,Very Low,3126.828,7.191,Very Low,120,3.711,1022.276,1824438038,1446,16773600000,18755488353,Very High,442583.945,5820.774,625282.852,84.957,Relatively Moderate,576340.722,82.024,Relatively Moderate,1022.276,Relatively Low,Relatively Low,Relatively Low,0.475,1022.276,1824438038,1446,16773600000,18598038038,Relatively Moderate,9765.514,7854.164,17619.678,28.481,Very Low,16240.551,24.883,Very Low,Relatively High,Relatively Low,Relatively Low,595,28.566,1022.276,1824438038,1446,16773600000,18598038038,Relatively High,5973.6,12172.32,18145.92,12.001,Very Low,16725.603,8.912,Very Low,Relatively High,Very Low,Very Low,86,2.647,1022.276,1824438038,1446,16773600000,18755488353,Very High,423613.637,36520.14,485681.393,64.082,Relatively Moderate,447666.146,55.17,Relatively Low,0.363,1080.997,1824438038,1446,16773600000,18755488353,Relatively High,136588.136,39236.725,179621.694,21.743,Very Low,165562.348,16.704,Very Low,34.95,450253288.9,359.075,4165270653,4626171236,Very High,291732.583,3238.263,295166.084,76.519,Relatively Low,272062.849,73.783,Relatively Low,90,5.893,1022.276,1824438038,1446,16773600000,18755488353,Very High,170545.777,26861.593,197531.693,82.111,Relatively Moderate,182070.495,77.76,Relatively Moderate
233,South Dakota,SD,Todd,9304,2030974016,1404.897,5395409.909,44.575,Very Low,25.936,Very Low,2719788.202,1532177.704,0.094,1089412.67,96.28,Very High,0.19,Very Low,2.112,1.984,Not Applicable,Not Applicable,Not Applicable,1404.897,Relatively Low,Relatively High,Relatively High,1404.897,Very Low,Very Low,Very Low,1404.897,2030953000,9319,108000000000,110000000000,0.012,Very Low,5509.7,1532.305,7042.005,14.206,Very Low,13969.984,19.663,Very Low,130,3.818,1404.897,2030974016,9304,108000000000,110000000000,Relatively Moderate,99505.919,32010.148,144984.367,61.228,Relatively Low,287606.578,70.124,Relatively Low,1404.897,Relatively Low,Relatively Low,Relatively Low,0.247,1404.897,2019322335,9122.067,106000000000,108000000000,Relatively High,75511.17,34490.082,110001.252,63.125,Relatively Moderate,218212.801,75.117,Relatively Moderate,Relatively Low,Relatively Low,Relatively Low,733,33.3,1404.897,2030974016,9304,108000000000,110000000000,Relatively High,7362.74,50735.967,58098.707,36.969,Relatively Low,115273.838,51.995,Relatively Low,Relatively Low,Very Low,Very Low,78,2.274,1404.897,2030974016,9304,108000000000,110000000000,Relatively Moderate,141011.397,5713.815,148066.423,30.428,Relatively Low,293716.308,40.916,Relatively Low,0.413,1404.897,2030974016,9304,108000000000,110000000000,Relatively Low,179818.128,245682.138,429888.439,32.661,Relatively Low,852800.837,41.171,Relatively Low,33.762,1185318286,3092.972,35878473902,37085768329,Relatively High,709154.691,100170.534,810856.292,85.396,Relatively Low,1608363.196,89.469,Relatively Moderate,89.015,5.512,1404.897,2030974016,9304,108000000000,110000000000,Relatively High,251569.392,491.896,252109.35,86.134,Relatively High,500094.12,91.791,Relatively High
234,South Dakota,SD,Tripp,5612,2547085886,1633.913,2935988.216,23.067,Very Low,24.822,Very Low,2646534.659,1432129.97,0.062,716269.348,51.21,Relatively Moderate,49.75,Relatively Moderate,2.597,1.109,Not Applicable,Not Applicable,Not Applicable,1633.913,Relatively Low,Relatively High,Relatively High,1633.913,Very Low,Very Low,Very Low,1633.913,2547061000,5624,65238400000,67785461000,0.016,Relatively Low,8426.9,1416.819,9843.719,17.394,Very Low,11388.823,17.945,Very Low,144,4.211,1633.913,2547085886,5612,65099200000,67878653188,Relatively High,203197.109,38864.087,413497.403,79.622,Relatively Moderate,448702.206,78.206,Relatively Low,1633.913,Relatively Low,Relatively Low,Relatively Low,0.319,1633.913,2538285444,5588.01,64820921450,67359206893,Very High,142914.87,37145.172,180060.041,74.217,Relatively Moderate,208517.007,73.984,Relatively Moderate,Relatively High,Relatively Low,Relatively Low,776,35.23,1633.913,2547085886,5612,65099200000,67646285886,Relatively High,7218.357,42580.111,49798.468,31.113,Relatively Low,58155.255,30.47,Relatively Low,Relatively Moderate,Very Low,Very Low,81,2.362,1633.913,2547085886,5612,65099200000,67878653188,Relatively Moderate,89692.687,5448.345,100658.398,24.069,Relatively Low,113442.877,20.84,Very Low,0.563,1633.913,2547085886,5612,65099200000,67878653188,Relatively Moderate,276654.438,205606.654,488236.021,34.833,Relatively Low,557151.483,31.976,Relatively Low,79.04,569518262.6,858.401,9957454069,10566526736,Relatively High,172051.508,13079.417,186254.373,71.46,Relatively Low,190578.289,70.283,Relatively Low,88,5.449,1633.913,2547085886,5612,65099200000,67878653188,Very High,463345.524,1615.889,465140.813,92.077,Relatively High,524450.554,92.396,Relatively High
235,South Dakota,SD,Turner,8673,3579903967,623.932,11794717.77,69.551,Relatively Low,69.855,Relatively Low,11038296.93,3295182.853,0.194,2251835.162,8.56,Very Low,90.42,Very High,2.768,1.069,Not Applicable,Not Applicable,Not Applicable,623.932,Relatively Low,Relatively High,Relatively High,623.932,Very Low,Relatively Low,Relatively Low,623.932,3579881000,8673,101000000000,104000000000,0.013,Relatively Low,8137.1,1399.68,9536.78,17.023,Very Low,10137.056,16.863,Very Low,228,6.685,623.932,3579903967,8673,101000000000,104000000000,Relatively High,497151.611,25956.035,819037.381,88.027,Relatively Moderate,872450.291,87.21,Relatively Moderate,623.932,Very Low,Relatively Low,Relatively Low,0.965,623.932,3579903967,8673,101000000000,104000000000,Relatively Moderate,30660.247,147513.714,178173.961,74.051,Relatively Moderate,188637.228,71.652,Relatively Moderate,Relatively High,Very Low,Very Low,631,28.65,623.932,3579903967,8673,101000000000,104000000000,Relatively Moderate,7142.717,22764.402,29907.119,20.109,Very Low,31753.37,18.436,Very Low,Relatively Moderate,Relatively Moderate,Relatively Moderate,130,3.822,623.932,3579903967,8673,101000000000,104000000000,Relatively High,463822.934,258270.475,729591.922,76.179,Relatively Moderate,775397.613,72.797,Relatively Moderate,0.522,623.932,3579903967,8673,101000000000,104000000000,Relatively High,1192952.378,1201866.21,2406908.554,74.752,Relatively Moderate,2578674.805,71.683,Relatively Moderate,19.262,250688302.1,541.373,6279927706,6544390587,Relatively Moderate,10579.709,1767.239,12391.111,31.562,Very Low,13364.518,31.117,Very Low,69,4.272,623.932,3579903967,8673,101000000000,104000000000,Very High,447447.306,41106.309,488738.116,92.634,Relatively High,519586.787,92.269,Relatively High
236,South Dakota,SD,Union,16799,5345294872,471.844,6290126.647,50.016,Relatively Low,54.813,Relatively Low,6338162.828,2712173.297,0.245,2839086.286,6.97,Very Low,67.79,Relatively High,2.666,0.992,Not Applicable,Not Applicable,Not Applicable,471.844,Very Low,Relatively Low,Relatively Low,471.844,Very Low,Relatively Low,Relatively Low,471.844,5345247000,16811,195000000000,200000000000,0.018,Relatively Low,14296.6,3485.927,17782.527,23.336,Very Low,17161.745,22.144,Very Low,235,6.887,471.844,5345294872,16799,195000000000,200000000000,Relatively Low,212303.961,223.302,267917.717,72.674,Relatively Low,267929.339,68.661,Relatively Low,471.844,Very Low,Relatively Low,Relatively Low,0.983,471.844,5345292664,16799,195000000000,200000000000,Relatively Low,27674.641,109506.461,137181.102,68.155,Relatively Moderate,134316.11,64.657,Relatively Moderate,Relatively Moderate,Relatively Low,Relatively Low,815,37.026,471.844,5345294872,16799,195000000000,200000000000,Relatively Moderate,327.873,56049.092,56376.965,36.1,Relatively Low,55174.671,28.732,Relatively Low,Relatively Low,Relatively Moderate,Relatively Moderate,136,4,471.844,5345294872,16799,195000000000,200000000000,Relatively Moderate,334413.306,363530.809,703478.845,75.124,Relatively Moderate,689769.483,69.488,Relatively Moderate,0.403,471.844,5345294872,16799,195000000000,200000000000,Relatively High,1878219.656,1189821.314,3074270.663,79.56,Relatively Moderate,3021235.563,75.183,Relatively Moderate,13.466,452534430.3,1969.387,22844890885,23307099671,Relatively Moderate,75626.185,797.154,76461.443,61.088,Very Low,73025.609,58.766,Very Low,65,4.025,471.844,5345292664,16799,195000000000,200000000000,Relatively Low,13622.562,46242.787,60034.196,55.803,Relatively Moderate,58984.147,49.348,Relatively Low
237,South Dakota,SD,Walworth,5315,1606558013,752.15,3370516.77,27.681,Very Low,27.948,Very Low,2908397.641,1363451.282,0.097,1122266.751,48.38,Relatively Moderate,63.43,Relatively High,2.65,1.159,Not Applicable,Not Applicable,Not Applicable,722.33,Relatively Low,Relatively High,Relatively High,722.33,Very Low,Very Low,Very Low,722.33,1606534000,5315,61654000000,63260534000,0.007,Very Low,1025.3,153.825,1179.125,3.776,Very Low,1286.502,3.627,Very Low,119,3.614,722.33,1606558013,5315,61654000000,63360382113,Relatively High,358047.721,18587.025,485952.408,81.545,Relatively Moderate,545724.896,81.324,Relatively Moderate,722.33,Relatively Low,Relatively Low,Relatively Low,0.591,722.33,1606558013,5315,61654000000,63260558013,Relatively Moderate,41872.709,36510.466,78383.175,56.029,Relatively Low,94866.689,57.295,Relatively Low,Relatively Moderate,Relatively Low,Relatively Low,457,21.617,722.33,1606558013,5315,61654000000,63260558013,Relatively High,4206.551,34627.846,38834.397,25.193,Very Low,48327.996,25.676,Very Low,Relatively Low,Very Low,Very Low,76,2.312,722.33,1606558013,5315,61654000000,63360382113,Relatively High,315613.731,107290.585,437324.567,60.484,Relatively Moderate,513009.662,59.752,Relatively Moderate,0.256,752.15,1606558013,5315,61654000000,63360382113,Relatively Moderate,134024.634,190030.948,326790.982,28.319,Relatively Low,402596.2,27.108,Very Low,45.014,521571756.5,735.002,8526020593,9065097335,Relatively High,352057.231,7391.182,359884.826,78.365,Relatively Low,370955.56,76.615,Relatively Low,89,5.738,722.33,1606558013,5315,61654000000,63360382113,Relatively High,148510.022,97636.958,246224.925,85.825,Relatively High,296611.629,85.905,Relatively High
238,South Dakota,SD,Yankton,23308,6666309391,537.635,10792725.42,66.656,Relatively Low,66.914,Relatively Low,9806995.431,5531319.472,0.299,3463371.879,27.37,Relatively Low,88.38,Very High,2.757,1.101,Not Applicable,Not Applicable,Not Applicable,537.635,Very Low,Relatively Moderate,Relatively Moderate,537.635,Very Low,Very Low,Very Low,537.635,6666243000,23310,270000000000,277000000000,0.018,Relatively Low,22277.3,4520.628,26797.928,27.453,Very Low,31026.527,27.712,Very Low,228,6.681,537.635,6666309391,23308,270000000000,277000000000,Relatively High,1589576.412,302.992,2047147.417,95.285,Relatively High,2179224.958,95.1,Relatively Moderate,537.635,Very Low,Relatively Low,Relatively Low,0.873,537.635,6666309391,23308,270000000000,277000000000,Relatively Low,14975.935,87742.833,102718.768,61.659,Relatively Moderate,117914.938,61.659,Relatively Moderate,Very Low,Relatively Low,Relatively Low,667,30.313,537.635,6666309391,23308,270000000000,277000000000,Relatively Moderate,2428.777,116894.912,119323.689,59.878,Relatively Low,136995.737,58.14,Relatively Low,Relatively Low,Relatively Moderate,Relatively Moderate,120,3.526,537.635,6666309391,23308,270000000000,277000000000,Relatively Moderate,492238.29,432056.318,931179.317,81.11,Relatively Moderate,1058241.515,81.164,Relatively Moderate,0.402,537.635,6666309391,23308,270000000000,277000000000,Relatively High,2284856.356,1956069.503,4245895.044,85.143,Relatively Moderate,4830146.005,84.123,Relatively Moderate,38.777,761264021.2,2147.639,24912617585,25693073167,Relatively Moderate,130261.32,734.932,131117.177,67.833,Relatively Low,140186.259,66.879,Relatively Low,70,4.334,537.635,6666309391,23308,270000000000,277000000000,Relatively Low,26615.279,43284.093,70057.259,59.393,Relatively Moderate,80090.227,58.002,Relatively Low
